2017-01-01T00:00:00.000000000,19.765562,346455,11.3,29.8,2.8402503,0.0048
2018-01-01T00:00:00.000000000,16.033953,307139,7.2,23.8,2.4192772,0.0044
2019-01-01T00:00:00.000000000,18.091702,522501,6.8,27.4,3.308167,0.0046
2020-01-01T00:00:00.000000000,17.611073,523188,9.1,28.0,3.2965865,0.0046
2021-01-01T00:00:00.000000000,18.022293,515509,6.2,28.4,3.3308296,0.0046
2022-01-01T00:00:00.000000000,17.215351,1082638,8.3,28.8,3.114405,0.003
2023-01-01T00:00:00.000000000,18.218807,3102844,8.6,28.1,3.4332623,0.0019
2024-01-01T00:00:00.000000000,18.98538,3151451,6.7,29.4,3.6280448,0.002
2025-01-01T00:00:00.000000000,18.10046,3150878,6.2,28.3,3.5091085,0.002
