2003-01-01T00:00:00.000000000,30.568176,2297
2004-01-01T00:00:00.000000000,50.426365,8506
2005-01-01T00:00:00.000000000,44.407417,8259
2006-01-01T00:00:00.000000000,30.456837,7077
2007-01-01T00:00:00.000000000,49.953896,7753
2008-01-01T00:00:00.000000000,45.100792,7198
2009-01-01T00:00:00.000000000,44.495434,6981
2010-01-01T00:00:00.000000000,39.539474,8277
2011-01-01T00:00:00.000000000,32.53744,8103
2012-01-01T00:00:00.000000000,33.323765,8821
2013-01-01T00:00:00.000000000,48.5286,7415
2014-01-01T00:00:00.000000000,39.501045,8385
2015-01-01T00:00:00.000000000,43.287575,8555
2016-01-01T00:00:00.000000000,53.554695,8676
2017-01-01T00:00:00.000000000,53.365215,8165
2018-01-01T00:00:00.000000000,45.1092,7927
2019-01-01T00:00:00.000000000,72.683014,6428
