time,average,count,minimum,maximum,standard_deviation,standard_error
2024-11-01T00:00:00,81.63757,36000,67.2,93.9,3.9317293,0.020722032973442717
2024-12-01T00:00:00,80.94794,27360,64.6,102.9,5.428696,0.03281991774928058
2025-01-01T00:00:00,82.15711,44640,63.8,103.8,6.6491184,0.03147037913262817
2025-02-01T00:00:00,80.577446,40320,70.2,98.4,4.911023,0.024457480658232437
2025-03-01T00:00:00,81.06631,44640,68.2,97.3,3.7307572,0.017657731026350803
2025-04-01T00:00:00,83.52654,40320,68.8,101.4,3.3305016,0.016586294765157515
2025-05-01T00:00:00,86.098564,44640,0.0,99.5,5.747336,0.027202228716086307
2025-06-01T00:00:00,90.98774,43200,59.8,103.8,5.9818873,0.0287803688860504
2025-07-01T00:00:00,92.57568,44627,63.7,104.0,7.2025642,0.034094811523362266
2025-08-01T00:00:00,85.97927,44640,52.8,103.1,9.200522,0.043546213260661305
2025-09-01T00:00:00,90.7806,43197,55.2,103.9,8.29148,0.03989378728464008
2025-10-01T00:00:00,89.63771,44638,58.4,104.0,8.178399,0.03870935503883174
2025-11-01T00:00:00,88.42704,43200,65.4,99.7,4.742508,0.02281740193881755
2025-12-01T00:00:00,84.34779,44640,0.0,101.5,4.991852,0.023626510903242783
