time,average,count,minimum,maximum,standard_deviation,standard_error
2008-10-01T00:00:00,-4.9981103,44640,-22.28,-0.236,3.303793,0.015636902548644967
2008-11-01T00:00:00,-15.857156,43200,-31.18,-5.951,5.4147215,0.026051590910280465
2008-12-01T00:00:00,-17.389978,44631,-31.18,0.0,6.799159,0.032183768206418654
2009-01-01T00:00:00,-25.370653,44604,-36.77,-2.305,5.7378798,0.027168429798803777
2009-02-01T00:00:00,-27.48329,40320,-45.67,-3.372,8.735055,0.04350161501666131
2009-03-01T00:00:00,-26.989792,44598,-37.01,-10.06,4.663958,0.022084976731220195
2009-04-01T00:00:00,-16.634632,43188,-33.28,3.704,8.527597,0.04103412183135072
2009-05-01T00:00:00,-4.282275,44640,-14.11,3.562,4.242375,0.020079225233880213
2009-06-01T00:00:00,0.4464172,42989,-6.479,9.74,1.5768095,0.007605023553762551
2009-07-01T00:00:00,4.7782764,44515,0.204,22.57,3.4576573,0.016388105930261337
2009-08-01T00:00:00,4.7392874,44550,-0.622,17.16,3.3099947,0.015682072014563706
2009-09-01T00:00:00,1.1997207,43200,-6.476,11.29,2.9213727,0.014055460725554095
2009-10-01T00:00:00,-3.8511202,44610,-19.6,3.325,3.5840342,0.016968991577591606
2009-11-01T00:00:00,-17.144117,43200,-33.68,-5.325,4.245359,0.02042549274241573
2009-12-01T00:00:00,-19.77399,44640,-35.84,-1.643,6.9190907,0.03274816227051058
2010-01-01T00:00:00,-27.49988,44597,-41.82,-13.54,7.0384703,0.033329243624011996
2010-02-01T00:00:00,-23.562885,40320,-41.95,-14.08,6.4806337,0.032274328531144
2010-03-01T00:00:00,-23.911388,44640,-42.08,-11.24,5.8698497,0.02778208826717074
2010-04-01T00:00:00,-13.58366,43200,-31.85,-3.284,5.2049704,0.025042425319632085
2010-05-01T00:00:00,-7.3505936,44640,-23.68,0.228,5.2126484,0.02467154451540306
2010-06-01T00:00:00,-0.019228855,43200,-3.617,6.962,1.3602265,0.006544392856968631
2010-07-01T00:00:00,4.746545,44640,-1.591,15.87,3.7552688,0.01777374468880252
2010-08-01T00:00:00,5.4703026,44640,0.624,19.51,3.1988938,0.015140413183007288
2010-09-01T00:00:00,3.0232956,43194,-4.128,12.91,3.2881794,0.0158213592464748
2010-10-01T00:00:00,-4.7100945,44494,-11.95,0.134,2.2232354,0.010539856976489981
2010-11-01T00:00:00,-11.490422,43129,-30.12,0.569,5.4057345,0.026029751412577004
2010-12-01T00:00:00,-23.10163,44640,-34.91,-6.719,5.2078567,0.024648865152818514
2011-01-01T00:00:00,-23.549713,44312,-42.62,0.313,9.140857,0.04342364010724036
