2013-01-01T00:00:00.000000000,81.273865,1440,69.54,89.7,5.9095526,0.1557
2014-01-01T00:00:00.000000000,79.41483,524051,44.04,98.7,11.135299,0.0154
2015-01-01T00:00:00.000000000,78.72518,525328,-1.001,99.8,10.941669,0.0151
2016-01-01T00:00:00.000000000,79.73466,526980,41.16,99.9,10.871833,0.015
2017-01-01T00:00:00.000000000,80.87091,525592,43.75,99.6,9.959987,0.0137
2018-01-01T00:00:00.000000000,78.115616,525594,14.39,99.8,11.357979,0.0157
2019-01-01T00:00:00.000000000,79.152115,525600,44.39,99.3,10.736646,0.0148
2020-01-01T00:00:00.000000000,78.11723,527040,38.45,99.0,11.198044,0.0154
2021-01-01T00:00:00.000000000,81.61758,525582,8.16,100.8,11.173179,0.0154
2022-01-01T00:00:00.000000000,79.23086,330726,33.18,101.6,13.0962925,0.0228
2023-01-01T00:00:00.000000000,80.42786,525056,-0.597,101.3,10.724204,0.0148
2024-01-01T00:00:00.000000000,78.85846,526949,35.3,99.3,10.557948,0.0145
2025-01-01T00:00:00.000000000,79.37365,220246,47.09,98.3,10.25779,0.0219
