2013-01-01T00:00:00.000000000,16.805855,1440
2014-01-01T00:00:00.000000000,18.252321,522125
2015-01-01T00:00:00.000000000,18.497759,525351
2016-01-01T00:00:00.000000000,18.29373,526980
2017-01-01T00:00:00.000000000,18.475647,525592
2018-01-01T00:00:00.000000000,16.658457,353484
2019-01-01T00:00:00.000000000,18.513718,525600
2020-01-01T00:00:00.000000000,18.315102,527040
2021-01-01T00:00:00.000000000,18.649652,525571
2022-01-01T00:00:00.000000000,15.560501,207075
2023-01-01T00:00:00.000000000,nan,0
2024-01-01T00:00:00.000000000,21.194817,291673
