time,average,count,minimum,maximum,standard_deviation,standard_error
2017-01-01T00:00:00,79.75608,346455,43.2,98.3,9.600353,0.016310369369509317
2018-01-01T00:00:00,76.55907,307141,42.4,97.5,11.223666,0.020251903283504263
2019-01-01T00:00:00,77.81732,522504,40.1,98.1,10.52271,0.01455736547790882
2020-01-01T00:00:00,77.434395,523191,38.3,98.3,10.676595,0.014760552902474838
2021-01-01T00:00:00,80.584564,473723,45.5,104.0,10.701873,0.015548824092906217
2022-01-01T00:00:00,81.87043,1082647,34.9,103.3,13.075326,0.012566348106991946
2023-01-01T00:00:00,80.14499,2961366,40.6,103.7,11.595793,0.006738362992211071
2024-01-01T00:00:00,75.62444,3151451,34.0,96.9,10.048907,0.005660614240498263
2025-01-01T00:00:00,75.88753,3150878,42.0,98.3,11.101651,0.00625420026973562
