2014-01-01T00:00:00.000000000,11.898016,160562
2015-01-01T00:00:00.000000000,14.620117,323687
2016-01-01T00:00:00.000000000,16.34208,521917
2017-01-01T00:00:00.000000000,15.928795,522272
2018-01-01T00:00:00.000000000,14.950359,521737
2019-01-01T00:00:00.000000000,14.812005,507072
2020-01-01T00:00:00.000000000,15.461938,510417
2021-01-01T00:00:00.000000000,15.515695,524357
2022-01-01T00:00:00.000000000,15.450383,524331
2023-01-01T00:00:00.000000000,15.865458,522520
2024-01-01T00:00:00.000000000,16.787104,521741
